region,year,date,ndvi,ndwi,evi,lst_c,soil_moisture,rainfall_mm
Kansas_HRW,2018.0,2018-07-08,0.2861641336376551,-0.3652379495116592,0.22422568447908636,35.90645735561106,0.2254815759435428,8.820233502051314
Kansas_HRW,2018.0,2018-07-15,0.29519599717993417,-0.37142044706998134,0.24109480266629113,38.7694337517514,0.21545600728412956,14.446816005802033
Kansas_HRW,2019.0,2019-03-03,0.156752241305568,-0.2228985872090429,0.1112434708417445,-3.5854318070295554,0.3039065440068259,7.307946325773652
Kansas_HRW,2019.0,2019-03-10,0.15303440502762644,-0.21570215431566142,0.09442078420439515,1.140191782254275,0.3064938355305967,6.422454017909039
Kansas_HRW,2019.0,2019-03-17,0.32471281725993123,-0.4383884095357962,0.1772268268202998,13.72081076437468,0.3107144068261607,22.74066049648717
Kansas_HRW,2019.0,2019-03-24,0.32858740857330415,-0.43115997783864224,0.20733990776766623,17.797552443383697,0.31276653588705294,10.410452619032853
Kansas_HRW,2019.0,2019-03-31,0.3862544004166047,-0.45370215731388247,0.25974853835732276,15.644596399382507,0.3113113013579642,5.250312611529387
Kansas_HRW,2019.0,2019-04-07,0.3845791081281496,-0.43101824868021266,0.2879825780695623,20.8275627005842,0.3069496883876775,3.3180165921335494
Kansas_HRW,2019.0,2019-04-14,0.5064869913839029,-0.5349924298960204,0.3743205526725302,25.662270759985258,0.29916059939374945,4.740281877714604
Kansas_HRW,2019.0,2019-04-21,0.5708807846192919,-0.565550011102257,0.4352523723871854,28.703306249076416,0.28814862050955764,3.7387162293946257
Kansas_HRW,2019.0,2019-04-28,0.5473349064994543,-0.5427262708278403,190793879.48201627,25.911785080953013,0.2821841670376219,7.848860221578271
Kansas_HRW,2019.0,2019-05-05,0.5796734093814669,-0.5613560595080879,0.47434348416555755,20.363372368260535,0.293394647679545,30.563263176470265
Kansas_HRW,2019.0,2019-05-12,0.6374908653590049,-0.594524657432408,0.492857849481977,23.156870572425767,0.30876398162722757,82.76149333255258
Kansas_HRW,2019.0,2019-05-19,0.6582885395652965,-0.6281859877179716,0.47590885399762695,28.966159344801316,0.3155350146998649,19.168413131009444
Kansas_HRW,2019.0,2019-05-26,0.6570214945870814,-0.6335650841412177,0.4660916940032275,21.392128477739245,0.3302475436567599,110.49397885212771
Kansas_HRW,2019.0,2019-06-02,0.6322829488863929,-0.5968025138032357,0.44970695351130296,28.252600987014755,0.3309845719208398,24.146769575243834
Kansas_HRW,2019.0,2019-06-09,0.605782197216281,-0.5875737354331008,0.4213849445898891,33.0423734478241,0.3154500292440176,28.60062250458114
Kansas_HRW,2019.0,2019-06-16,0.5118347434124322,-0.5354875524713787,0.3226257598984753,29.812524869105726,0.3086166887961359,16.264349135513232
Kansas_HRW,2019.0,2019-06-23,0.3945025607615008,-0.462748120717987,0.2351775505517397,29.49217099056124,0.3080789680950992,45.31481002748276
Kansas_HRW,2019.0,2019-06-30,0.31337405727390666,-0.41982104149420346,0.21360330588079957,35.67285079151521,0.3020893095870959,5.189358699947227
Kansas_HRW,2019.0,2019-07-07,0.3128672395512675,-0.4194730913326424,0.21640636072252772,35.13963357875387,0.2949882794630173,27.710363075434703
Kansas_HRW,2019.0,2019-07-14,0.30460298592383367,-0.41291417177291617,0.21340418210447032,35.78152111162867,0.29096065200020216,9.675153849189199
Kansas_HRW,2021.0,2021-03-07,0.355942938654993,-0.45391461006620526,0.2433317909686369,20.682261943351104,0.2316479775955194,9.43708837091213
Kansas_HRW,2021.0,2021-03-14,0.38595596925494535,-0.4684930027731559,-86479698.19509771,20.504963987226922,0.23566572480345607,42.96075653501064
Kansas_HRW,2021.0,2021-03-21,0.45167253913702493,-0.4996216635900287,0.3152447439027342,17.941848920379982,0.2624834694553528,11.66892680866467
Kansas_HRW,2021.0,2021-03-28,0.4741718751590998,-0.5155395645485127,0.33571735285283744,17.54016554702674,0.2760594621973232,37.4263762159912
Kansas_HRW,2021.0,2021-04-04,0.549387548065283,-0.5588441521727623,0.4246036370004105,23.9441156731498,0.2621647254113545,0.0564208655716036
Kansas_HRW,2021.0,2021-04-11,0.6318767042716702,-0.6191782282943993,0.5180234325077716,26.583068283754756,0.2570702696961888,13.790028956304099
Kansas_HRW,2021.0,2021-04-18,0.6154326162517361,-0.5993541454296336,0.49981306692538174,19.1228636461218,0.2563540784060288,2.789098719309756
Kansas_HRW,2021.0,2021-04-25,0.6631667257111447,-0.6304381109554242,0.5392839718193443,20.43647581065115,0.2580056738646444,9.97167890379822
Kansas_HRW,2021.0,2021-05-02,0.7022345239814042,-0.674382053512791,0.5631995845507518,30.16365364862083,0.24624288809058212,1.608347310248566
Kansas_HRW,2021.0,2021-05-09,0.6974357408115447,-0.6603257856773058,0.5574951564482534,25.087859025014268,0.2508003007884107,19.599235430063896
Kansas_HRW,2021.0,2021-05-16,0.7133374511798745,-0.6683559686351106,0.5412039400068509,23.42728331868841,0.2516286983243282,44.907795271911674
Kansas_HRW,2021.0,2021-05-23,0.6895159364326988,-0.6328844105627572,0.521441812273494,25.788289731126344,0.2655158214704025,20.270547204310823
Kansas_HRW,2021.0,2021-05-30,0.5925035631112135,-0.5628316601770392,0.45492843670363275,26.51569653745809,0.2619856078118606,43.53622396819486
Kansas_HRW,2021.0,2021-06-06,0.5914785176586665,-0.5751257204140765,0.39823004059373945,28.611504142196274,0.2678852194398914,16.51058271200844
Kansas_HRW,2021.0,2021-06-13,0.5289312537076711,-0.5213533760178732,0.41226607443079216,34.82547861087733,0.246119724756776,0.7131689288567554
Kansas_HRW,2021.0,2021-06-20,0.33682992418633095,-0.45642087391179337,0.2128983346167011,41.62141616123922,0.2276655482315103,7.403343840756721
Kansas_HRW,2021.0,2021-06-27,0.25900771533758954,-0.40588526742169,0.18297199686797957,35.18586737571753,0.2276403638914094,36.22543102135247
Kansas_HRW,2021.0,2021-07-04,0.2418278866064948,-0.36350629241532856,0.17526691196885646,32.44463555831073,0.24513513889170943,13.992058003363713
Kansas_HRW,2021.0,2021-07-11,0.23612835814842176,-0.35253578315983924,0.17715367605814816,35.05022996042745,0.2353664828266474,12.988717877494508
Kansas_HRW,2021.0,2021-07-18,0.27344302478769333,-0.38899684685777897,0.1987772967319,38.20301344770317,0.2231395616313554,2.3036099881268166
Kansas_HRW,2022.0,2022-03-06,0.3176662043896387,-0.43387207835846126,0.23647868258033167,23.437573924881878,0.21124609449135937,2.3167702201107616
Kansas_HRW,2022.0,2022-03-13,0.1757324301180583,-0.23923480559020227,0.15267217762896781,11.538669742981272,0.2136272474587075,1.6402799091786304
Kansas_HRW,2022.0,2022-03-20,0.3397695151287156,-0.4568367406988279,0.2495309190847205,22.32543031670071,0.2195220499845905,22.163365612528246
Kansas_HRW,2022.0,2022-03-27,0.34054151380516984,-0.45131531653217005,0.25642208984153936,17.486725789012905,0.2344812497999176,11.477509263020652
Kansas_HRW,2022.0,2022-04-03,0.40833166699641144,-0.49008627150062917,0.30458608581890123,21.120735319110477,0.22732270511839428,1.6599850548116561
Kansas_HRW,2022.0,2022-04-10,0.44886907846856333,-0.5089188481849297,0.35323475681806965,22.843936298460143,0.2204059956529074,1.249281220645718
Kansas_HRW,2022.0,2022-04-17,0.5038549829736507,-0.5447849891036152,0.394762359435657,25.691648297219945,0.21327356408255702,3.3068119786976693
Kansas_HRW,2022.0,2022-04-24,0.5189971845087815,-0.5521609209350059,0.41374518191701176,26.626941794750675,0.2101939001119203,7.746774962014714
Kansas_HRW,2022.0,2022-05-01,0.5757158062061603,-0.5900137793126013,0.44383661681898673,29.025283102056076,0.2076704237423401,7.538184675460959
Kansas_HRW,2022.0,2022-05-08,0.5300339493677961,-0.5509626280948702,0.3937124222044291,23.911524017894795,0.2272658319278332,27.444523441415598
Kansas_HRW,2022.0,2022-05-15,0.5441046033256204,-0.5696574961682128,0.39510468491575235,35.11380996088992,0.2140949328327714,11.005427370265828
Kansas_HRW,2022.0,2022-05-22,0.4919332223394052,-0.5302896273618553,0.35373968551104173,31.49331431575867,0.20871201482044946,17.230851028519282
Kansas_HRW,2022.0,2022-05-29,0.517600500692135,-0.5465050184928457,0.3396443325771412,31.32008247877568,0.2359266122045621,58.24908104848074
Kansas_HRW,2022.0,2022-06-05,0.41850987225202047,-0.47316924729111076,0.26282748389724025,31.0874911685624,0.2307271580412381,31.325484106131203
Kansas_HRW,2022.0,2022-06-12,0.3669113736783259,-0.4309890742379731,0.2265262824333933,32.26971824967757,0.2466767698569843,34.884682769275734
Kansas_HRW,2022.0,2022-06-19,0.25981432282756867,-0.37794309965762724,0.17046093400022516,38.82915055425115,0.2201579861335652,3.976171916133849
Kansas_HRW,2022.0,2022-06-26,0.21075009671699968,-0.3494119869228145,0.15299154900620673,38.5012615047795,0.2151343068294962,13.804430791315095
Kansas_HRW,2022.0,2022-07-03,0.23051746847678836,-0.353816918109242,0.16078568788068612,39.2087805963727,0.21283973695463673,12.797364305542157
Kansas_HRW,2022.0,2022-07-10,0.2319947379792378,-0.35756591418455436,0.16171615298356615,40.06605456525951,0.2116270017328918,13.61267505362468
Kansas_HRW,2022.0,2022-07-17,0.25259641368810315,-0.36743704756473605,0.17859936814427013,41.501933672894566,0.2026532676936461,0.2369979275691924
Kansas_HRW,2023.0,2023-03-05,0.24733442996355656,-0.385035436391144,0.16644530791122916,16.225931289297513,0.2170915239690352,2.7290291943834335
Kansas_HRW,2023.0,2023-03-12,0.20789271039573656,-0.34800758746874516,0.14474473847338348,13.412552683345998,0.21353260918992203,4.334376032260613
Kansas_HRW,2023.0,2023-03-19,0.2266165964705623,-0.3619347233476577,0.16189981541150825,14.57932494306931,0.21037044756302228,4.412699950797284
Kansas_HRW,2023.0,2023-03-26,0.3248128725351443,-0.4064874044142312,0.24351103973311503,20.085503922506387,0.2074521500035793,5.144378266770073
Kansas_HRW,2023.0,2023-04-02,0.319438996424045,-0.415582108640244,0.2300922679784056,24.330509792775732,0.20473236186089872,0.6793131043487941
Kansas_HRW,2023.0,2023-04-09,0.36405686571365653,-0.4465445044402526,0.27112452130408876,28.35444791683899,0.1995283821500363,0.7391785522191545
Kansas_HRW,2023.0,2023-04-16,0.4068211507922781,-0.47599252935788094,0.3152613696531011,33.37950406068816,0.19772308546252781,6.665578201778235
Kansas_HRW,2023.0,2023-04-23,0.3871224323309412,-0.4587041230116551,0.2908705125263869,27.953312878336842,0.19644269316886231,2.228132631514193
Kansas_HRW,2023.0,2023-04-30,0.4461825051294896,-0.506550970525013,0.3241887233933537,26.319911024238678,0.20580983182229906,18.598063201139418
Kansas_HRW,2023.0,2023-05-07,0.3821921398707061,-0.46413792564173273,0.2727913782781021,33.818350085139514,0.1995061468283026,4.813353825394857
Kansas_HRW,2023.0,2023-05-14,0.45413019901698604,-0.5147957389698126,0.3151705243515143,34.66513031707233,0.2049201689164318,24.647646932601962
Kansas_HRW,2023.0,2023-05-21,0.42670929443135414,-0.482901839147399,0.28372913975736447,31.7625977299491,0.215272465212895,25.630619436265157
Kansas_HRW,2023.0,2023-05-28,0.40832329128284595,-0.4124667188488455,0.3580051088637743,31.754185014708973,0.21257815965657498,8.178067808203025
Kansas_HRW,2023.0,2023-06-04,0.4531269808981402,-0.4954731059760849,0.3256875494267672,32.224150981149236,0.22390241776092049,45.76136813732237
Kansas_HRW,2023.0,2023-06-11,0.4072156943775198,-0.46045005869642286,0.27066946111829226,32.40644949239191,0.22762524585917018,26.304014574673708
Kansas_HRW,2023.0,2023-06-18,0.403611491626711,-0.4538305205986212,0.2713328619895904,31.75728875421643,0.2340340121999367,35.7371355209273
Kansas_HRW,2023.0,2023-06-25,0.43121141591284246,-0.4769276754616907,0.2885452501505979,32.956708496245575,0.23170578401282063,16.174768861404836
Kansas_HRW,2023.0,2023-07-02,0.35803290330566584,-0.4332917008051374,0.2550779699172621,36.38212458152865,0.22264289974298243,16.212663580337193
Kansas_HRW,2023.0,2023-07-09,0.3231812497754222,-0.41334952056678,0.22445327656229627,31.276734959726152,0.23273270024041928,44.7087932951103
Kansas_HRW,2023.0,2023-07-16,0.36267914615111685,-0.42856460621528747,0.2436329022208422,35.03978893663084,0.2293848111870047,15.437830275004893
Kansas_HRW,2024.0,2024-03-03,0.4939022798610066,-0.5352794240967144,0.3761112752131691,17.376117608150338,0.24238339743667217,0.4453985232036223
Kansas_HRW,2024.0,2024-03-10,0.5235097247516143,-0.5520603554693612,0.391281656268832,14.346451164477353,0.24217971922757345,3.944458663996113
Kansas_HRW,2024.0,2024-03-17,0.556792561287862,-0.5859440557475369,0.41147773608710553,18.627239874756402,0.2404074475123493,5.329970117245515
Kansas_HRW,2024.0,2024-03-24,0.5675232832723466,-0.5846642428146552,0.43710856206079834,18.469369607685362,0.237510648042592,4.367007565311306
Kansas_HRW,2024.0,2024-03-31,0.5939587475663928,-0.6036463192760532,0.4480852747378239,18.738521173283118,0.2355378568765988,5.964831744036751
Kansas_HRW,2024.0,2024-04-07,0.6067225883577584,-0.6122658386227536,0.46176263351185753,21.16660653369558,0.23086879233194493,3.5944766785018043
Kansas_HRW,2024.0,2024-04-14,0.6482679347503615,-0.6457919745064385,0.5080886105987177,28.234035678235454,0.22240640650362278,0.6912810692198226
Kansas_HRW,2024.0,2024-04-21,0.61732025539905,-0.6299844595014337,0.4593087788497628,29.153069963388766,0.21571458603630014,3.198720256721609
Kansas_HRW,2024.0,2024-04-28,0.6528504238826447,-0.6591222880966031,0.4809876116830914,28.248779517759935,0.21417342235370165,11.290806089622421
Kansas_HRW,2024.0,2024-05-05,0.5945459909656279,-0.6010968582119924,0.4297008055997364,26.016990525712917,0.21935283997892607,24.783226717479504
Kansas_HRW,2024.0,2024-05-12,0.6014192350549743,-0.6208990134064649,0.43485349471705065,27.779804887680594,0.2219193273529445,6.556183860742898
Kansas_HRW,2024.0,2024-05-19,0.6017993113578513,-0.6022494757148975,0.4332577521602755,29.564032500234475,0.2216752647701944,28.65576955955054
Kansas_HRW,2024.0,2024-05-26,0.49536288891900326,-0.5330190083679059,0.33414604656096436,29.6376096711633,0.2201446234727932,10.04218133605742
Kansas_HRW,2024.0,2024-06-02,0.44935416418974994,-0.5120748595927637,0.29570077122734545,30.144487232577287,0.2241770941637804,40.563582049768776
Kansas_HRW,2024.0,2024-06-09,0.32678549619612446,-0.44323162388602927,0.18996601049682846,31.574796304787146,0.23361943241337035,42.18770760609081
Kansas_HRW,2024.0,2024-06-16,0.2452710774669487,-0.36856935980049926,0.1569592131050701,33.76155507708463,0.2340980594664678,14.21883447429536
Kansas_HRW,2024.0,2024-06-23,0.2304513990305971,-0.3435285698354062,-65573932.929548986,32.38732704605695,0.23080596838164924,22.59072514872727
Kansas_HRW,2024.0,2024-06-30,0.24062146360668457,-0.3704556630108143,0.16483958754373576,36.903634298652925,0.22804709040677165,21.507146764949994
Kansas_HRW,2024.0,2024-07-07,0.2550445543535721,-0.3429093975027181,0.19464884639183683,31.877788755882836,0.23005954365080064,38.489421794799554
Kansas_HRW,2024.0,2024-07-14,0.2923265337903453,-0.3794128463322356,0.1972418833372383,37.35088384524864,0.2249385527206624,1.3155004844088363
NorthDakota_HRS,2015.0,2015-04-19,,,,22.065891631908936,0.2226049190403483,0.7452627034371243
NorthDakota_HRS,2015.0,2015-04-26,,,,20.191372927214445,0.22150852496133455,2.2948096692271855
NorthDakota_HRS,2015.0,2015-05-03,,,,27.78817062726359,0.2169571192336062,1.6138764848319007
NorthDakota_HRS,2015.0,2015-05-10,,,,26.675473743487256,0.22340153248247985,9.622162065947283
NorthDakota_HRS,2015.0,2015-05-17,,,,21.70320583345615,0.24179314489257017,73.63469545202136
NorthDakota_HRS,2015.0,2015-05-24,,,,26.3268732482948,0.24234472786804198,0.073525974093362
NorthDakota_HRS,2015.0,2015-05-31,,,,28.4348827912732,0.23471354008300316,9.768635740178015
NorthDakota_HRS,2015.0,2015-06-07,,,,23.88287744638195,0.260432854572237,55.16845527314352
NorthDakota_HRS,2015.0,2015-06-14,,,,30.04004374909426,0.2530301999496389,2.320915412711643
NorthDakota_HRS,2015.0,2015-06-21,,,,24.67571973111422,0.24936364694071744,22.671741741853694
NorthDakota_HRS,2015.0,2015-06-28,,,,26.318218072130275,0.24582513868059164,21.600627230146742
NorthDakota_HRS,2015.0,2015-07-05,,,,26.177280707617196,0.23934717680509796,23.344928932981688
NorthDakota_HRS,2015.0,2015-07-12,,,,24.592321795425846,0.24073561269655633,13.916417781832877
NorthDakota_HRS,2015.0,2015-07-19,,,,23.9152941671147,0.24628905569900694,32.68556924537059
NorthDakota_HRS,2015.0,2015-07-26,,,,26.944502482593354,0.24045673986557217,20.13826584838058
NorthDakota_HRS,2015.0,2015-08-02,,,,26.70364617356803,0.22705166725262774,10.9705581582084
NorthDakota_HRS,2015.0,2015-08-09,,,,26.736351147561226,0.21833642430699482,4.542154592682241
NorthDakota_HRS,2015.0,2015-08-16,,,,31.29805454429737,0.210670396065084,1.2291399439977102
NorthDakota_HRS,2015.0,2015-08-23,,,,24.938587755015533,0.2172814648029541,21.593112175678282
NorthDakota_HRS,2015.0,2015-08-30,,,,27.317446359267752,0.22283262032842888,0.0743916415404723
NorthDakota_HRS,2015.0,2015-09-06,,,,28.70776670219633,0.2251881451222406,31.656863379353727
NorthDakota_HRS,2015.0,2015-09-13,,,,24.396689451745576,0.22857168062050237,0.0177899003523219
NorthDakota_HRS,2015.0,2015-09-20,0.2390423359922467,-0.3202520349884903,0.1403116324191562,23.265975057823503,0.229185948837046,0.0
NorthDakota_HRS,2016.0,2016-04-17,,,,17.25684449833286,0.2485673053928565,21.48331901735097
NorthDakota_HRS,2016.0,2016-04-24,0.0716166763778962,-0.0955275677420084,0.0861685371651055,16.725875869720408,0.24663139124238898,11.974402777732852
NorthDakota_HRS,2016.0,2016-05-01,0.10178430096736174,-0.15037090552674173,0.08840079840111699,20.720582781079965,0.24065559759390331,17.075546946697102
NorthDakota_HRS,2016.0,2016-05-08,0.180564627895447,-0.2906801448832967,0.10345043561691585,30.917475158189273,0.23279629601751173,0.0309943479564679
NorthDakota_HRS,2016.0,2016-05-15,0.1879426589951087,-0.302929170398132,0.1076844815144262,25.694985402083777,0.2272497108046014,1.1019157327629074
NorthDakota_HRS,2016.0,2016-05-22,0.2160395073318765,-0.3091627506694706,0.1308226208763263,30.91798214381907,0.2293448625401213,2.250687806226632
NorthDakota_HRS,2016.0,2016-05-29,0.3349404883641514,-0.3933768403955266,0.2041943069749269,26.82262383900443,0.2456791414968528,24.41555026222521
NorthDakota_HRS,2016.0,2016-06-05,,,,23.507629460297466,0.256229754307305,39.5216420233478
NorthDakota_HRS,2016.0,2016-06-12,0.4121562622855355,-0.37561423239543873,0.17564289717839157,26.29692996948366,0.2538294514296922,49.30600386548106
NorthDakota_HRS,2016.0,2016-06-19,0.7289199322141652,-0.6500632723228172,0.5224838617417933,28.02957379906199,0.25189211798254374,31.82200319116668
NorthDakota_HRS,2016.0,2016-06-26,0.8274840142141237,-0.7333266323669102,0.6996455740662296,25.35313135175935,0.24416865250941275,12.418018922620577
NorthDakota_HRS,2016.0,2016-07-03,0.8306706144820662,-0.7538705395318336,0.7481982382901826,25.828520645947513,0.23417081220188427,0.330070867601097
NorthDakota_HRS,2016.0,2016-07-10,0.7058041830053998,-0.6788706625610432,0.4841222478400393,25.00592060796961,0.24006353772176978,48.545964343602705
NorthDakota_HRS,2016.0,2016-07-17,0.7160739224489143,-0.6822075242896682,0.49737360833026356,21.444308753996115,0.2526702489632047,54.229515623457665
NorthDakota_HRS,2016.0,2016-07-24,0.6778170620152542,-0.6036997700987012,0.5060997502057988,26.18646895294965,0.25359094892714,28.58358228426422
NorthDakota_HRS,2016.0,2016-07-31,0.5501030698966588,-0.5386472662675014,0.44153403414525627,25.618192448607097,0.24679714810046738,4.167869748316754
NorthDakota_HRS,2016.0,2016-08-07,0.44677495867717726,-0.5023941393083639,0.3541932962380161,26.42766745512406,0.2412405158656217,17.283870285121704
NorthDakota_HRS,2016.0,2016-08-14,0.3319905052963166,-0.4568635640876517,0.2210652722538437,25.792226688254914,0.2425091484236074,23.930940352442718
NorthDakota_HRS,2016.0,2016-08-21,,,,25.64819335960585,0.24589497680464892,22.2973377614229
NorthDakota_HRS,2016.0,2016-08-28,0.2646590772282481,-0.3783082426824524,0.1906271048928884,26.135173420321255,0.24151024340048996,2.04462539506029
NorthDakota_HRS,2016.0,2016-09-04,0.2702069405641942,-0.40959443543778956,0.16804944781612283,26.30294455991193,0.24012044447272352,30.330305589229045
NorthDakota_HRS,2016.0,2016-09-11,0.273377179971832,-0.4129695538919636,0.1848268950137097,19.912442791902574,0.24704706424133618,18.939964629988577
NorthDakota_HRS,2016.0,2016-09-18,0.2036260702844691,-0.276881087056741,0.2417148820613866,18.890604348893984,0.249644914196132,0.1095253963966723
NorthDakota_HRS,2017.0,2017-04-16,,,,13.831457130973602,0.263463838709947,0.002777541999937
NorthDakota_HRS,2017.0,2017-04-23,,,,16.147935719234717,0.2633209046729457,13.095732005694233
NorthDakota_HRS,2017.0,2017-04-30,,,,18.56660120439431,0.26133640987755086,7.728655826029247
NorthDakota_HRS,2017.0,2017-05-07,0.1913970239359291,-0.2895250964421735,0.1113206760841455,27.720582991402562,0.2561047498309537,0.0446210138376531
NorthDakota_HRS,2017.0,2017-05-14,0.20466764225290454,-0.3007068435340222,0.11767000310093925,26.61548318628841,0.25081631532305476,10.994260946206627
NorthDakota_HRS,2017.0,2017-05-21,0.2339898036014502,-0.3231493381295724,0.1261567646747351,26.11682656592496,0.24689862624088263,19.595179995049506
NorthDakota_HRS,2017.0,2017-05-28,,,,23.520906493050116,0.24396599305736721,0.0024754628084509
NorthDakota_HRS,2017.0,2017-06-04,0.389478042454503,-0.4129567802504678,0.2541977105968526,31.17908636539635,0.23840871382180615,7.544065753650057
NorthDakota_HRS,2017.0,2017-06-11,0.41449313708393526,-0.4285371213121347,0.280579677422424,32.91422893374646,0.23757194771445442,15.66656984813735
NorthDakota_HRS,2017.0,2017-06-18,0.4186699238572,-0.437185382373952,0.2866686444854226,23.646631705484538,0.24824473347504195,37.242751866914475
NorthDakota_HRS,2017.0,2017-06-25,0.7429764623771627,-0.6710112348669487,0.6172623073129978,23.40055479583759,0.24892675023497532,0.0
